Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Sandwiches,"519 King Street W
Toronto, ON M5V 1K4",Fit For Life Sandwich Bar,(416) 913-2295,Under $10,fitforlifefood.com,https://www.yelp.ca/biz/fit-for-life-sandwich-bar-toronto,43.644737,-79.398059
Sandwiches,"123 Queen Street W
Toronto, ON M5H 3M9",Cafe Supreme,(416) 364-2129,Under $10,,https://www.yelp.ca/biz/cafe-supreme-toronto-5,43.651181,-79.384465
Sandwiches,"1949 Finch Avenue W
Unit C
Toronto, ON M3N 2V3",Nhu’ Lan,(647) 430-5790,Under $10,,https://www.yelp.ca/biz/nhu-lan-toronto,43.756854,-79.519037
Sandwiches,"63 Wingold Avenue
Toronto, ON M6B 1P5",Eat Lunch,(416) 782-1788,Under $10,,https://www.yelp.ca/biz/eat-lunch-toronto,43.702902,-79.456411
Sandwiches,"744 King Street W
Toronto, ON M5V 1E3",Pita Choice,(416) 998-5585,Under $10,pitachoice.ca,https://www.yelp.ca/biz/pita-choice-toronto-2,43.643499,-79.404732
Sandwiches,"199 College St
Toronto, ON M5T 1P9",Steak & Cheese & Quick Pita Restaurant,(416) 408-0606,Under $10,,https://www.yelp.ca/biz/steak-and-cheese-and-quick-pita-restaurant-toronto,43.658683,-79.395071
Sandwiches,"201 King Street E
Toronto, ON M5A 4T8",Hotspot Cafe,(416) 367-4925,Under $10,,https://www.yelp.ca/biz/hotspot-cafe-toronto,43.650819,-79.369731
Sandwiches,"678 College St
Toronto, ON M6G 1B8",Bistro in a Box,(416) 546-7736,$11-30,,https://www.yelp.ca/biz/bistro-in-a-box-toronto,43.655279,-79.416917
Sandwiches,"2455 Bloor Street W
Toronto, ON M6S 1P7",Bryden’s,(416) 760-8069,$11-30,brydens.ca,https://www.yelp.ca/biz/brydens-toronto,43.649037,-79.48457
Sandwiches,"1533 Queen Street W
Toronto, ON M6R 1A7",Ravi Soup,(416) 536-7284,Under $10,ravisoup.com,https://www.yelp.ca/biz/ravi-soup-toronto-2,43.639322,-79.442568
Sandwiches,"2180 Yonge Street
Toronto, ON M4S 2B9",Coffee & Deli Delight,(416) 480-2763,,,https://www.yelp.ca/biz/coffee-and-deli-delight-toronto,43.704695,-79.398264
