Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Fast Food,"333 Bremner Boulevard
Toronto, ON M5V 3V3",Mr. Greek,(647) 348-4801,$11-30,mrgreek.com,https://www.yelp.ca/biz/mr-greek-toronto-8,43.640535,-79.391167
Fast Food,"900 Bay St
Main Floor, Macdonald Block
Toronto, ON M5S",Heritage Food Court,(416) 325-1996,,eurestonsite.com/macblock,https://www.yelp.ca/biz/heritage-food-court-toronto,43.663768,-79.387717
Fast Food,"1754 Weston Road
Toronto, ON M9N 1V8",Lutong Pinoy,(416) 264-6975,,jgarma29.wix.com/lutongpinoy,https://www.yelp.ca/biz/lutong-pinoy-toronto,43.698236,-79.511542
Fast Food,"351 Bremner Boulevard
Toronto, ON M5V 3V4",DQ / Orange Julius Store,(416) 342-1888,$11-30,dairyqueen.com,https://www.yelp.ca/biz/dq-orange-julius-store-toronto,43.640533,-79.392197
Fast Food,"220 Yonge Street
Toronto, ON M5B 2L7",Urban Eatery,(416) 598-8560,,,https://www.yelp.ca/biz/urban-eatery-toronto-3,43.653611,-79.38006
Fast Food,"980 Danforth Ave
Toronto, ON M4J 1L9",Champion Doner,(416) 465-1989,,,https://www.yelp.ca/biz/champion-doner-toronto,43.68048,-79.337689
Fast Food,"Royal Bank Plaza
200 Bay St
Toronto, ON M5J",OPA! of Greece Royal Bank Plaza,(647) 728-1181,$11-30,opasouvlaki.ca,https://www.yelp.ca/biz/opa-of-greece-royal-bank-plaza-toronto,43.646506,-79.380145
Fast Food,"254 Adelaide Street W
Toronto, ON M5H 1X6",Fat Bastard Burrito,(647) 345-8835,Under $10,fatbastardburrito.ca,https://www.yelp.ca/biz/fat-bastard-burrito-toronto-9,43.648231,-79.389256
Fast Food,"2832 Victoria Park Avenue
Toronto, ON M2J 4A8",John Anderson Hamburgers,(416) 498-8515,$11-30,,https://www.yelp.ca/biz/john-anderson-hamburgers-toronto-2,43.788669,-79.3308
Fast Food,"1116 Queen Street E
Toronto, ON M4M 1K8",B&B Fish And Chips,(416) 466-3185,$11-30,,https://www.yelp.ca/biz/b-and-b-fish-and-chips-toronto,43.662294,-79.33542
Fast Food,"280 Spadina Avenue
Dragon City
Toronto, ON M5T 3A5",Dairy Queen Orange Julius,(416) 591-8988,,dairyqueen.com,https://www.yelp.ca/biz/dairy-queen-orange-julius-toronto,43.652586,-79.398445
Fast Food,"4025 Yonge Street
Second Floor
Toronto, ON M2P 2E3",Chicken Quarter,(416) 227-1910,,,https://www.yelp.ca/biz/chicken-quarter-toronto,43.744694,-79.405375
Fast Food,"1000 Gerrard Street East
Toronto, ON M4M 1Z3",Le Greeka,,Under $10,,https://www.yelp.ca/biz/le-greeka-toronto,43.669221,-79.33888
Fast Food,"235 Queen St E
Toronto, ON M5A 1S4",Mother’s Chicken,,,,https://www.yelp.ca/biz/mothers-chicken-toronto,43.65452,-79.369416
Fast Food,"360 Wilson Avenue
Toronto, ON M3H 1S9",LaPaz Batchoy Toronto,(647) 430-2197,$11-30,lapazbatchoy.ca,https://www.yelp.ca/biz/lapaz-batchoy-toronto-toronto,43.736489,-79.438382
Fast Food,"900 Dufferin Street
Toronto, ON M6H 4B1",Taco Bell,(416) 537-3527,Under $10,tacobell.ca/en,https://www.yelp.ca/biz/taco-bell-toronto-6,43.656822,-79.435567
Fast Food,"5150 Yonge Street
Toronto, ON M2N 6L6",OPA! of Greece North York City Centre,(647) 748-1044,$11-30,opasouvlaki.ca,https://www.yelp.ca/biz/opa-of-greece-north-york-city-centre-toronto,43.768698,-79.413163
Fast Food,"432-900 Dufferin Street
Toronto, ON M6H 4A9",Cinnabon,(416) 537-5864,$11-30,cinnabon.com,https://www.yelp.ca/biz/cinnabon-toronto-3,43.656224,-79.435577
Fast Food,"2437 Finch Ave W
Toronto, ON M9M 2E7",Thuy Shop,(416) 740-8808,,,https://www.yelp.ca/biz/thuy-shop-toronto-2,43.749682,-79.549738
Fast Food,"500 Rexdale Boulevard
Toronto, ON M9W 6K5",Bourbon St. Grill,(416) 679-8788,,,https://www.yelp.ca/biz/bourbon-st-grill-toronto-8,43.719861,-79.601004
Fast Food,"1000 Gerrard St E
Toronto, ON M4M 3G6",Barburrito - Gerrard,(416) 461-9000,,barburrito.ca,https://www.yelp.ca/biz/barburrito-gerrard-toronto,43.668999,-79.339483
Fast Food,"4841 Yonge St
Toronto, ON M2N 5X2",Furama Dim Sum & Bakery,(416) 226-9633,$11-30,,https://www.yelp.ca/biz/furama-dim-sum-and-bakery-toronto,43.762371,-79.410942
Fast Food,"123 Queen Street W
Hotel Concourse Level
Toronto, ON M5H 3M9",Micha,(416) 363-2050,,,https://www.yelp.ca/biz/micha-toronto,43.651181,-79.384465
Fast Food,"1801 Lawrence Avenue E
Toronto, ON M1R 2X9",Pizza Land,(416) 750-8111,$11-30,pizzalandhalal.com,https://www.yelp.ca/biz/pizza-land-toronto,43.742424,-79.305327
Fast Food,"636 Bloor Street W
Toronto, ON M6G 1K7",Taco Bell,(416) 532-6172,,tacobell.ca,https://www.yelp.ca/biz/taco-bell-toronto-9,43.664555,-79.414659
Fast Food,"419 Yonge St
Toronto, ON M5B 1T1",Barburrito - Yonge South,(416) 922-4343,Under $10,barburrito.ca,https://www.yelp.ca/biz/barburrito-yonge-south-toronto,43.661613,-79.383164
