Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Middle Eastern,"2993 Sheppard Avenue E
Toronto, ON M1T 1E5",Tasty Shawarma,(647) 435-3815,Under $10,,https://www.yelp.ca/biz/tasty-shawarma-toronto-2,43.776317,-79.318525
Middle Eastern,"2209 Bloor Street W
Toronto, ON M6S 2X9",Jerusalem Shawarma,(416) 763-1572,Under $10,jerusalemshawarma.ca,https://www.yelp.ca/biz/jerusalem-shawarma-toronto,43.651086,-79.47574
Middle Eastern,"768 Dundas Street W
Toronto, ON M6J 1T8",Dundas Shawarma,(416) 786-1041,Under $10,alibabas.ca,https://www.yelp.ca/biz/dundas-shawarma-toronto,43.652186,-79.407142
Middle Eastern,"2901 Bayview Avenue
Toronto, ON M2K 1E6",Tabule Middle Eastern Cuisine,(416) 222-5424,$11-30,tabulebayview.com,https://www.yelp.ca/biz/tabule-middle-eastern-cuisine-toronto-5,43.769088,-79.385465
Middle Eastern,"1921 Eglinton Avenue E
Toronto, ON M1L 2L6",Shawarma Boss,(416) 750-2277,Under $10,,https://www.yelp.ca/biz/shawarma-boss-toronto,43.726867,-79.288474
Middle Eastern,"78 Wellesley Street
Toronto, ON M4Y 1H2",Ghazale,(416) 922-4417,Under $10,ghazale.ca,https://www.yelp.ca/biz/ghazale-toronto-4,43.665892,-79.380154
Middle Eastern,"126 Peter Street
Toronto, ON M5V 2G7",Habiba,(416) 786-1041,,habibaa.ca,https://www.yelp.ca/biz/habiba-toronto-5,43.648231,-79.393266
Middle Eastern,"218 Queens Quay W
Toronto, ON",Shawarma Guys,(416) 363-8169,Under $10,,https://www.yelp.ca/biz/shawarma-guys-toronto,43.639688,-79.382766
Middle Eastern,"30 Weston Road
Toronto, ON M6N 5H3",Habiba Home of Middle Eastern Cuisine,(416) 769-9992,$11-30,habibaa.ca,https://www.yelp.ca/biz/habiba-home-of-middle-eastern-cuisine-toronto-3,43.673467,-79.46858
Middle Eastern,"339 College street
Toronto, ON M5T 1S2",Sindebad Restaurant,(416) 960-3960,,sindebad.ca,https://www.yelp.ca/biz/sindebad-restaurant-toronto,43.657378,-79.402807
Middle Eastern,"2488 Dufferin St
Toronto, ON M6B",Taste of Shawarma,(416) 783-5444,Under $10,,https://www.yelp.ca/biz/taste-of-shawarma-toronto,43.701018,-79.451899
Middle Eastern,"1214 King Street W
Toronto, ON M6K 1G4",Habibi Shawarma,(647) 347-5525,Under $10,,https://www.yelp.ca/biz/habibi-shawarma-toronto,43.638954,-79.427963
Middle Eastern,"1A-773 warden Avenue
Toronto, ON M1L 4C2",Hatay shawarma,(647) 350-3434,,,https://www.yelp.ca/biz/hatay-shawarma-toronto-2,43.72392,-79.284764
Middle Eastern,"1331 Warden Avenue
Unit 1
Toronto, ON M1R 5A8",Dounia Restaurant,(647) 342-9271,,,https://www.yelp.ca/biz/dounia-restaurant-toronto-2,43.754713,-79.298538
Middle Eastern,"1904 Kennedy Road
Toronto, ON M1P 2L8",Johnny’s Shawarma,(416) 298-7917,Under $10,,https://www.yelp.ca/biz/johnnys-shawarma-toronto,43.766827,-79.281737
Middle Eastern,"214 Augusta Avenue
Toronto, ON M5T 2L8",Ashpazkhoune,(647) 648-6886,,,https://www.yelp.ca/biz/ashpazkhoune-toronto,43.654581,-79.402468
Middle Eastern,"936 Dixon Road
Toronto, ON M9W 1J9",Sido Shawarma,(416) 213-8047,$11-30,,https://www.yelp.ca/biz/sido-shawarma-toronto,43.687168,-79.597365
Middle Eastern,"3180 Lake Shore Boulevard W
Toronto, ON M8V 4B7",Ghazale,(416) 252-4417,Under $10,ghazale.ca,https://www.yelp.ca/biz/ghazale-toronto-5,43.598147,-79.518738
Middle Eastern,"135 Fort York Boulevard
Toronto, ON M5V 0E3",Roses New York,(416) 551-7336,$11-30,rosesnewyork.com,https://www.yelp.ca/biz/roses-new-york-toronto,43.639051,-79.398981
Middle Eastern,"2977 Lakeshore Boulevard W
Toronto, ON M8V 1J8",The Kebab House,(416) 792-7756,,,https://www.yelp.ca/biz/the-kebab-house-toronto,43.600319,-79.506907
Middle Eastern,"9421 Jane Street
Unit 123
Toronto, ON M4W 1J5",Eat A Pita,(416) 920-9356,Under $10,xtremetaste.ca,https://www.yelp.ca/biz/eat-a-pita-toronto,43.71969,-79.50832
Middle Eastern,"251 Augusta Avenue
Toronto, ON M5T 2L7",ShawerMama,,,,https://www.yelp.ca/biz/shawermama-toronto,43.655022,-79.402196
Middle Eastern,"1018 Bloor St W
Toronto, ON M6H 1M2",The Empire,(416) 532-5511,Under $10,,https://www.yelp.ca/biz/the-empire-toronto,43.660979,-79.431068
Middle Eastern,"3451 Lawrence Avenue E
Cedarbrae Mall
Toronto, ON M1H 1B3",Habiba,(416) 289-1610,Under $10,habibaa.ca,https://www.yelp.ca/biz/habiba-toronto-6,43.758038,-79.227506
Middle Eastern,"113 Bond Street
Toronto, ON M5B 1Y2",The Hummussiah,(647) 505-4777,,thehummussiah.com,https://www.yelp.ca/biz/the-hummussiah-toronto,43.657171,-79.378524
Middle Eastern,"715 Queen Street W
Toronto, ON M6J 1E3",Ali Baba’s Middle Eastern Food,,Under $10,,https://www.yelp.ca/biz/ali-babas-middle-eastern-food-toronto,43.646722,-79.405977
Middle Eastern,"1 William Kitchen Road
Toronto, ON M1P 2Y4",Shawarma 360,(647) 347-9360,$11-30,,https://www.yelp.ca/biz/shawarma-360-toronto,43.770375,-79.278693
Middle Eastern,"5171 Yonge Street
Toronto, ON M2N 5P5",Shawarma Max,(647) 351-7629,Under $10,,https://www.yelp.ca/biz/shawarma-max-toronto-2,43.769579,-79.412767
