Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Chicken Shop,"722 Queen St E
Toronto, ON M4M 1H2",KABOOM Chicken,(647) 846-8776,$11-30,kaboomchicken.com,https://www.yelp.ca/biz/kaboom-chicken-toronto,43.659084,-79.349403
Chicken Shop,"5525 Yonge Street
Toronto, ON M2N 7L3",Hot Star Large Fried Chicken,(647) 349-8688,$11-30,hot-star.ca,https://www.yelp.ca/biz/hot-star-large-fried-chicken-toronto-8,43.778435,-79.414902
Chicken Shop,"527 Bloor Street W
Toronto, ON M5S 1Y5",The Dirty Bird Chicken + Waffles,(647) 347-3695,$11-30,thedirtybird.ca,https://www.yelp.ca/biz/the-dirty-bird-chicken-waffles-toronto-4,43.665321,-79.40932
Chicken Shop,"2881 Saint Clair Avenue E
Toronto, ON M4B 1N4",Henry’s Chicken,(647) 479-7911,$11-30,,https://www.yelp.ca/biz/henrys-chicken-toronto,43.707447,-79.302966
Chicken Shop,"223 Spadina Avenue
Toronto, ON M5T 2E2",Gdous,,Under $10,,https://www.yelp.ca/biz/gdous-toronto,43.650238,-79.396667
Chicken Shop,"394 Bloor Street W
Toronto, ON M5S 1X4",Mymy Chicken,(647) 748-8868,$11-30,,https://www.yelp.ca/biz/mymy-chicken-toronto-2,43.666114,-79.407229
Chicken Shop,"207 Queens Quay W
Toronto, ON M5J",Joe Bird,(647) 977-2767,$11-30,joebird.ca,https://www.yelp.ca/biz/joe-bird-toronto,43.638309,-79.380266
Chicken Shop,"512 Yonge Street
Toronto, ON M4Y 1X9",Diyijia,(647) 349-7887,$11-30,diyijia.ca,https://www.yelp.ca/biz/diyijia-toronto,43.663472,-79.384131
Chicken Shop,"1070 Queen Street W
Toronto, ON M6J 1H8",Bar Fancy,(416) 546-1416,$11-30,barfancy.ca,https://www.yelp.ca/biz/bar-fancy-toronto,43.643783,-79.421498
Chicken Shop,"1588 Dupont Street
Toronto, ON M6P 3S6",Love Chix,(416) 546-0626,$11-30,lovechix.ca,https://www.yelp.ca/biz/love-chix-toronto,43.665199,-79.454275
Chicken Shop,"3369 Bloor Street W
Toronto, ON M8X 1G2",Choi’s Kitchen,(416) 800-1040,$11-30,,https://www.yelp.ca/biz/chois-kitchen-toronto,43.644596,-79.52269
Chicken Shop,"699 Markham Road
Unit 1
Toronto, ON M1H 2R5",Chick Fiesta,(416) 439-5300,Under $10,chickfiesta.ca,https://www.yelp.ca/biz/chick-fiesta-toronto-3,43.76164,-79.225694
Chicken Shop,"3-1265 York Mills Road
Toronto, ON M3A 1Z3",Chick-N-Joy,(647) 350-1265,$11-30,chicknjoy.com,https://www.yelp.ca/biz/chick-n-joy-toronto-4,43.761488,-79.323715
Chicken Shop,"2518 Finch Avenue W
Toronto, ON M9M",Fritou,(416) 642-0224,,,https://www.yelp.ca/biz/fritou-toronto,43.748551,-79.55908
Chicken Shop,"586 Champagne Drive
Toronto, ON M3J 2C6",Chicken Place,(416) 630-5000,$11-30,,https://www.yelp.ca/biz/chicken-place-toronto-3,43.764516,-79.475644
Chicken Shop,"3715 Lawrence Avenue E
Toronto, ON M1G 1P7",Chicken Kitchen,(416) 732-1574,,chickenkitchen.ca,https://www.yelp.ca/biz/chicken-kitchen-toronto,43.760756,-79.218168
Chicken Shop,"2879 Lawrence Avenue E
Toronto, ON M1P",Yumys Chicken & Seafood,(416) 264-8111,,yumys.ca,https://www.yelp.ca/biz/yumys-chicken-and-seafood-toronto,43.753906,-79.253445
Chicken Wings,"9 Spring Garden Avenue
Toronto, ON M2N",Mymy Chicken,(416) 227-7772,$11-30,,https://www.yelp.ca/biz/mymy-chicken-toronto,43.764348,-79.410938
Chicken Wings,"1032 Kingston Road
Toronto, ON M4E 1T5",The Green Dragon,(416) 690-1782,$11-30,,https://www.yelp.ca/biz/the-green-dragon-toronto,43.680975,-79.284755
Chicken Wings,"201 Augusta Avenue
Toronto, ON M5T 2L4",Fresco’s Fish & Chips,(416) 546-4557,$11-30,frescosfishandchips.com,https://www.yelp.ca/biz/frescos-fish-and-chips-toronto,43.653834,-79.401548
Chicken Wings,"331 Horner Avenue
Toronto, ON M8W 1Z6",Jodie’s Restaurant,(416) 255-5552,$11-30,,https://www.yelp.ca/biz/jodies-restaurant-toronto,43.605335,-79.528915
Chicken Wings,"1784 Jane Street
Toronto, ON M9N",Partners Kitchen,(416) 333-6034,Under $10,,https://www.yelp.ca/biz/partners-kitchen-toronto,43.706201,-79.504686
Chicken Wings,"667 College Street
Toronto, ON M6G 1B9",AllStar Wings & Ribs,(416) 533-1353,,allstarwingsandribs.com,https://www.yelp.ca/biz/allstar-wings-and-ribs-toronto-5,43.654941,-79.41684
Chicken Wings,"500 Queen Street W
Toronto, ON M5V 2B6",Chimac Pub & Fried Chicken,(647) 350-7770,$11-30,,https://www.yelp.ca/biz/chimac-pub-and-fried-chicken-toronto,43.647938,-79.401254
Chicken Wings,"1988 Avenue Road
Toronto, ON M5M 4A4",Bistro On Avenue,(416) 783-1928,$11-30,thebistros.ca,https://www.yelp.ca/biz/bistro-on-avenue-toronto,43.735387,-79.420215
Chicken Wings,"5625 Yonge Street
Toronto, ON M2M",Puck’N Wings,(416) 224-1661,$11-30,,https://www.yelp.ca/biz/puckn-wings-toronto,43.780416,-79.415578
Chicken Wings,"636 Dixon Road
Toronto, ON M9W 1J1",Anchor Bar,(289) 222-2525,$11-30,anchorbarcanada.com,https://www.yelp.ca/biz/anchor-bar-toronto,43.691085,-79.575587
Chicken Wings,"1158 Bloor Street W
Toronto, ON M6H 1N1",Wing Machine & Gino’s Pizza,(416) 536-1880,,,https://www.yelp.ca/biz/wing-machine-and-ginos-pizza-toronto,43.659689,-79.436632
Chicken Wings,"1822 Saint Clair Avenue W
Toronto, ON M6N 1J5",Pizza Pan,(647) 846-8344,$11-30,pizzapitapan.com,https://www.yelp.ca/biz/pizza-pan-toronto-2,43.673829,-79.462735
Chicken Wings,"816 Sheppard Avenue W
Toronto, ON M3H 2T3",Crave Restaurant & Bar,,Under $10,craverestaurantandbar.ca,https://www.yelp.ca/biz/crave-restaurant-and-bar-toronto,43.753038,-79.45025
Chicken Wings,"31 Tapscott Road
Unit 8B
Toronto, ON M1B 4Y7",Wow Wings Malvern,(647) 350-3577,,wowwingsmalvern.ca,https://www.yelp.ca/biz/wow-wings-malvern-toronto,43.806776,-79.221676
