Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Sushi Bars,"4750 Yonge Street
Unit 118
Toronto, ON M2N 6G5",Poke Eats,(416) 792-3958,$11-30,pokeeatstoronto.com,https://www.yelp.ca/biz/poke-eats-toronto,43.759712,-79.410703
Sushi Bars,"750 King Street W
Toronto, ON M5V 1N3",Ichiban Sushi,(416) 203-7990,$11-30,,https://www.yelp.ca/biz/ichiban-sushi-toronto-2,43.643645,-79.405064
Sushi Bars,"1560 Yonge Street
Toronto, ON M4T 2S9",Sushi Garden,(416) 922-9226,$11-30,sushigardentoronto.ca,https://www.yelp.ca/biz/sushi-garden-toronto,43.689457,-79.395064
Sushi Bars,"836 College Street
Toronto, ON M6H 1A1",Gobo Sushi,(647) 352-6688,$11-30,,https://www.yelp.ca/biz/gobo-sushi-toronto-3,43.654379,-79.423194
Sushi Bars,"4664 Yonge Street
Toronto, ON M2N 5M1",Biggu Sushi House,(416) 222-2668,$11-30,biggusushi.ca,https://www.yelp.ca/biz/biggu-sushi-house-toronto,43.757991,-79.410409
Sushi Bars,"1292 Queen Street W
Toronto, ON M6K 1L4",The Parkdale Drink,(416) 778-8822,Under $10,theparkdaledrink.com,https://www.yelp.ca/biz/the-parkdale-drink-toronto,43.641976,-79.430483
Sushi Bars,"634 Dixon Road
Toronto, ON M9W 1J1",Makimono,(416) 248-6666,$11-30,makimono.ca,https://www.yelp.ca/biz/makimono-toronto,43.690908,-79.575565
Sushi Bars,"20 Baldwin St
Toronto, ON M5T 1L2",Kuni Sushi Ya,(416) 260-3188,$11-30,,https://www.yelp.ca/biz/kuni-sushi-ya-toronto,43.656086,-79.39307
Sushi Bars,"3272 Lakeshore Boulevard W
Toronto, ON M8V 1M1",Mai Mai Sushi Bar,(416) 901-6268,,,https://www.yelp.ca/biz/mai-mai-sushi-bar-toronto,43.59683,-79.523256
Sushi Bars,"235 College Street
Toronto, ON M5T 1R2",iBento,,Under $10,,https://www.yelp.ca/biz/ibento-toronto,43.658284,-79.397986
Sushi Bars,"16 Yonge Street
Toronto, ON M5J 1J5",Kibo Sushi House,(416) 363-9379,,kibosushi.com,https://www.yelp.ca/biz/kibo-sushi-house-toronto-6,43.643543,-79.376026
Sushi Bars,"3 Wellesley Street W
Toronto, ON M4Y 1E8",Sushi Garden,(416) 922-8868,$11-30,,https://www.yelp.ca/biz/sushi-garden-toronto-3,43.664786,-79.384858
Sushi Bars,"409 Richmond Street W
Toronto, ON M5V",CJ Lunch Box,(416) 913-9264,Under $10,,https://www.yelp.ca/biz/cj-lunch-box-toronto,43.647766,-79.395437
Sushi Bars,"1750 Finch Avenue E Building F
Toronto, ON M2J 2X5",Rice House,(416) 491-5050,,ricehouse.ca,https://www.yelp.ca/biz/rice-house-toronto,43.795147,-79.349619
Sushi Bars,"327 Lonsdale Road
Toronto, ON M4V 1X3",Sushi Lovers,(416) 488-9119,Under $10,,https://www.yelp.ca/biz/sushi-lovers-toronto,43.68869,-79.412389
Sushi Bars,"66 Edward Street
Toronto, ON M5G 1C9",Ichimi Sushi,(416) 542-1266,$11-30,,https://www.yelp.ca/biz/ichimi-sushi-toronto,43.656641,-79.383747
Sushi Bars,"SickKids Hospital, Atrium Food Court
555 University Avenue
Toronto, ON M5G 1X8",U-naru Sushi,,,,https://www.yelp.ca/biz/u-naru-sushi-toronto,43.657299,-79.387397
Sushi Bars,"397 Danforth Avenue
Toronto, ON M4K 1P1",Sushi Friends,(416) 466-9933,$11-30,sushifriends.ca,https://www.yelp.ca/biz/sushi-friends-toronto,43.677502,-79.351531
Sushi Bars,"41 Charles St W
Toronto, ON M4Y 2R4",Sushi Club,(416) 967-3388,Under $10,sushiclub.ca,https://www.yelp.ca/biz/sushi-club-toronto,43.668205,-79.387917
Sushi Bars,"205 Wellington Street W
Toronto, ON M5V 3G7",Ito Sushi and Noodle,,,,https://www.yelp.ca/biz/ito-sushi-and-noodle-toronto,43.645228,-79.388197
Sushi Bars,"572 Rogers Road
Toronto, ON M6M 1B6",Yamasaki,(647) 343-9161,,,https://www.yelp.ca/biz/yamasaki-toronto,43.682242,-79.471129
Sushi Bars,"218 Yonge Street
Toronto, ON M5B 2H6",Sushi-Q,(416) 596-2424,,,https://www.yelp.ca/biz/sushi-q-toronto,43.653534,-79.379972
Sushi Bars,"58 Wellington Street E
Toronto, ON M5E 1C7",Ichiban Sushi,(416) 862-9191,$11-30,,https://www.yelp.ca/biz/ichiban-sushi-toronto-4,43.648665,-79.374308
Sushi Bars,"185 College Street
Toronto, ON M5T 1P7",Top Sushi,(416) 786-1111,Under $10,,https://www.yelp.ca/biz/top-sushi-toronto,43.658801,-79.394435
Sushi Bars,"93 Front Street East
Toronto, ON M5E 1C3",Quik Sushi,(416) 603-0016,,,https://www.yelp.ca/biz/quik-sushi-toronto,43.649052,-79.371774
Sushi Bars,"120 Adelaide Street W
Toronto, ON M5H 1T1",Sushi-Q Sushi-Q,(416) 368-2403,,,https://www.yelp.ca/biz/sushi-q-sushi-q-toronto,43.649972,-79.383223
Sushi Bars,"493 Parliament Street
Toronto, ON M4X 1P3",Sushi Today,(416) 963-5939,,,https://www.yelp.ca/biz/sushi-today-toronto,43.664592,-79.367957
Sushi Bars,"1502 Yonge Street
Toronto, ON M4T 1Z6",Sushi Gen,(416) 921-3388,$11-30,,https://www.yelp.ca/biz/sushi-gen-toronto,43.688859,-79.394712
