Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Canadian (New),"2282 Queen Street E
Toronto, ON M4E 1G6",The Fill Station & Sports Bar,(647) 748-9233,$11-30,thefillstation.ca,https://www.yelp.ca/biz/the-fill-station-and-sports-bar-toronto,43.673357,-79.284955
Canadian (New),"1214 Queen Street E
Toronto, ON M4M 1L7",Queen’s Head,(416) 463-7646,$11-30,queenshead.ca,https://www.yelp.ca/biz/queens-head-toronto,43.66321,-79.330855
Canadian (New),"641 Mount Pleasant Road
Toronto, ON M4S 2M9",Zee Grill Seafood Restaurant & Oyster Bar,(416) 484-6428,$31-60,zeegrill.com,https://www.yelp.ca/biz/zee-grill-seafood-restaurant-and-oyster-bar-toronto,43.704906,-79.388762
Canadian (New),"2950 Kennedy Road
Unit 3
Toronto, ON M1V 1T1",Bavu Villas,(416) 321-1219,Under $10,,https://www.yelp.ca/biz/bavu-villas-toronto,43.80465,-79.299389
Canadian (New),"2424 Street Clair Avenue W
Toronto, ON M6N 1L2",Bigger’s Restaurant,(416) 604-7304,,,https://www.yelp.ca/biz/biggers-restaurant-toronto,43.669498,-79.482473
Canadian (New),"93 Laird Drive
Toronto, ON M4G 3V1",Corks Beer & Wine Bars,(416) 421-6806,$11-30,,https://www.yelp.ca/biz/corks-beer-and-wine-bars-toronto,43.705691,-79.361603
Canadian (New),"2076 Queen St. E.
Toronto, ON M4E 1E1",Gabby’s Food and Fuel,(416) 699-5699,$11-30,gabbys.ca,https://www.yelp.ca/biz/gabbys-food-and-fuel-toronto-2,43.670955,-79.29668
Canadian (New),"103 Rexdale Boulevard
Toronto, ON M9W 1P1",Red Rock Restaurant,(416) 743-8405,$11-30,,https://www.yelp.ca/biz/red-rock-restaurant-toronto,43.712055,-79.563851
Canadian (New),"971 Ossington Avenue
Toronto, ON M6G 3V5",Actinolite Restaurant,(416) 962-8943,Above $61,actinoliterestaurant.com,https://www.yelp.ca/biz/actinolite-restaurant-toronto,43.667885,-79.428091
Canadian (New),"21 Tank House Lane
Toronto, ON M5A 3C4",Mill Street Beer Hall,(416) 681-0338,$11-30,beerhall.millstreetbrewpub.ca,https://www.yelp.ca/biz/mill-street-beer-hall-toronto,43.650442,-79.358443
Canadian (New),"67 Front Street E
Toronto, ON M5E 1B5",C’est What,(416) 867-9499,$11-30,cestwhat.com,https://www.yelp.ca/adredir?ad_business_id=Pthcdg09sHQ9M9Tj5P9gfQ&campaign_id=O5CA-3VReJU-MWu53TNU7g&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcest-what-toronto&request_id=cff125753fae1860&signature=86d0c2202f1c2c88ab57e61195eec656f053783094cdf23337e8b62456fb9202&slot=0,43.648511,-79.373409
Canadian (New),"395 Keele St
Toronto, ON M6P 2K9",Heat Bar & Grill,(647) 343-3284,Under $10,,https://www.yelp.ca/biz/heat-bar-and-grill-toronto,43.666022,-79.46457
Canadian (New),"1157 St Clair Avenue W
Toronto, ON M6E 1B2",La Fogata Bar & Restaurant,(647) 340-9027,,lafogatalounge.com,https://www.yelp.ca/biz/la-fogata-bar-and-restaurant-toronto,43.677845,-79.442411
Canadian (New),"139 Dundas Street E
Toronto, ON M5B 2N6",Kathy’s Corner,(416) 367-0645,Under $10,,https://www.yelp.ca/biz/kathys-corner-toronto,43.656656,-79.375763
Canadian (New),"358 Dufferin Street
Toronto, ON M6K 1Z8",The Muse Box,(647) 436-3174,,,https://www.yelp.ca/biz/the-muse-box-toronto,43.64111,-79.428964
Canadian (New),"42 Mowat Avenue
Toronto, ON M6K 3K4",FORTY2 Supperclub,(416) 516-7777,$11-30,forty2supperclub.com,https://www.yelp.ca/biz/forty2-supperclub-toronto,43.637011,-79.425304
Canadian (New),"3101 Kingston Road
Toronto, ON M1M",Vi Pei Bistro,(416) 266-1405,$11-30,vipeibistro.com,https://www.yelp.ca/biz/vi-pei-bistro-toronto,43.727227,-79.22987
Canadian (New),"45 Colborne Street
Toronto, ON M5E 1E3",Woods Restaurant & Bar,(416) 214-9918,$31-60,woodsrestaurant.ca,https://www.yelp.ca/biz/woods-restaurant-and-bar-toronto,43.648996,-79.375032
Canadian (New),"66 Wellington St W
Toronto, ON M5K 1J3",Bymark,(416) 777-1144,$31-60,bymark.ca,https://www.yelp.ca/biz/bymark-toronto,43.647361,-79.381123
Canadian (New),"1710 Queen Street W
Toronto, ON M6N",Local Kitchen & Winebar,(416) 534-6700,$31-60,localkitchen.ca,https://www.yelp.ca/biz/local-kitchen-and-winebar-toronto,43.638988,-79.445128
Canadian (New),"859 Queen Street W
Toronto, ON M6J 1G5",H Bar,(647) 352-4227,$11-30,hbartoronto.ca,https://www.yelp.ca/biz/h-bar-toronto,43.645762,-79.410479
Canadian (New),"807 Gerrard St E
Toronto, ON M4M 1Y5",Logan Restaurant,(416) 461-4477,,,https://www.yelp.ca/biz/logan-restaurant-toronto,43.667087,-79.345171
Canadian (New),"816 Staint Clair Avenue West
Toronto, ON M6C 1B6",Much Me,(416) 651-0009,,themuchme.com,https://www.yelp.ca/biz/much-me-toronto,43.680767,-79.430542
Canadian (New),"99 Harbour Square
Toronto, ON M5J 2H2",Harbour Club,(416) 203-9400,$11-30,,https://www.yelp.ca/biz/harbour-club-toronto,43.639021,-79.378577
Canadian (New),"22 Roncevalles
Toronto, ON M6R 2K3",Wedgies Take Out,(416) 551-2485,Under $10,,https://www.yelp.ca/biz/wedgies-take-out-toronto,43.639582,-79.446457
Canadian (New),"7 O'Neill Rd
Toronto, ON M3C 0H2",The Bier Markt,(416) 862-7075,$11-30,thebiermarkt.com,https://www.yelp.ca/biz/the-bier-markt-toronto-2,43.734422,-79.345021
Canadian (New),"2491 Lake Shore Blvd W
Toronto, ON M8V 1C5",Mangoes Caribbean And Canadian Cuisine,(647) 348-4280,,,https://www.yelp.ca/biz/mangoes-caribbean-and-canadian-cuisine-toronto,43.613014,-79.489381
Canadian (New),"664 Bloor Street W
Toronto, ON M6G 1L2",Shawarma Express,(647) 352-9383,Under $10,,https://www.yelp.ca/biz/shawarma-express-toronto-3,43.664226,-79.416128
Canadian (New),"1801 Lawrence Avenue E
Toronto, ON M1R 2X7",Cafe Sinai,,$11-30,,https://www.yelp.ca/biz/cafe-sinai-toronto,43.743136,-79.304739
Canadian (New),"50 Cumberland Street
Toronto, ON M4W 1J5",Posh Supper Club,(416) 546-0456,$31-60,poshsupperclub.com,https://www.yelp.ca/biz/posh-supper-club-toronto,43.67111,-79.38914
Canadian (New),"629 Danforth Avenue
Toronto, ON M4K 1R2",The Forth,(416) 465-2629,$31-60,theforth.ca,https://www.yelp.ca/biz/the-forth-toronto,43.678689,-79.345455
Canadian (New),"197 Baldwin St
Toronto, ON M5T 1M1",Freshwood Grill,,Under $10,freshwoodgrill.com,https://www.yelp.ca/biz/freshwood-grill-toronto-2,43.654591,-79.401661
Canadian (New),"370 King Street W
Toronto, ON M5V 1J9",King Street Social Kitchen,(416) 595-2525,$11-30,torontoregency.hyatt.com/hyat…,https://www.yelp.ca/biz/king-street-social-kitchen-toronto,43.646382,-79.391914
