Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Breakfast & Brunch,"200 Front Street West
Simcoe Place
Toronto, ON M5V 3K2",La Prep,(416) 599-7634,,laprep.com/ca/ca-en/locations…,https://www.yelp.ca/biz/la-prep-toronto-14,43.644936,-79.386151
Breakfast & Brunch,"1427 Kingston Road
Toronto, ON M5T 1J3",Thick Cut,(647) 801-4970,$11-30,,https://www.yelp.ca/biz/thick-cut-toronto,43.687243,-79.271442
Breakfast & Brunch,"1681 Lakeshore Ave E
Toronto, ON M4L 3W6",The Breakfast Club,(416) 694-8844,Under $10,,https://www.yelp.ca/biz/the-breakfast-club-toronto,43.662635,-79.309934
Breakfast & Brunch,"781 Annette Street
Toronto, ON M6S 2E4",Fiddler’s Dell Bar & Grill,(416) 767-8882,$11-30,fiddlersdell.com,https://www.yelp.ca/biz/fiddlers-dell-bar-and-grill-toronto,43.65816,-79.487595
Breakfast & Brunch,"150 Ferrand Drive
Toronto, ON M3C 3E5",Rosy’s Corner Cafe,(416) 423-7656,,rosyscornercafe.com,https://www.yelp.ca/biz/rosys-corner-cafe-toronto-2,43.724374,-79.305086
Breakfast & Brunch,"C140-199 Bay Street
Toronto, ON M5L 1E2",Copper Branch,(416) 792-2982,,copperbranch.ca,https://www.yelp.ca/biz/copper-branch-toronto,43.648235,-79.379525
Breakfast & Brunch,"4700 Keele Street
Suite 20
Toronto, ON M3J 1P3",Great Canadian Bagel,(416) 736-5555,Under $10,greatcanadianbagel.com,https://www.yelp.ca/biz/great-canadian-bagel-toronto,43.774391,-79.501114
Breakfast & Brunch,"174 Eglinton Avenue W
Toronto, ON M4R 1A7",Meggie’s All Day Breakfast,(416) 483-9954,,,https://www.yelp.ca/biz/meggies-all-day-breakfast-toronto,43.705788,-79.40353
Breakfast & Brunch,"3280 Midland Ave E
Unit 27-28
Toronto, ON M1V 0C7",Made In China Hot Pot,(416) 332-8807,$11-30,madeinchinarestaurant.com,https://www.yelp.ca/biz/made-in-china-hot-pot-toronto,43.806196,-79.288492
Breakfast & Brunch,"250 Consumers Road
Toronto, ON M2J 4R4",Charlie’s Lunch Box,,,,https://www.yelp.ca/biz/charlies-lunch-box-toronto,43.771828,-79.330854
Breakfast & Brunch,"199 Bay Street
Toronto, ON M5L 1E9",Michel’s Baguette,(416) 214-1581,$11-30,michelsbakerycafe.com,https://www.yelp.ca/biz/michels-baguette-toronto-6,43.648223,-79.379332
