Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Canadian (New),"638 Queen Street W
Toronto, ON M6J 1E3",Lisa Marie,(647) 748-6822,$11-30,fidelgastros.com,https://www.yelp.ca/biz/lisa-marie-toronto,43.646922,-79.406023
Canadian (New),"1132 Dundas Street W
Toronto, ON M6J 1X2",The Lakeview,(416) 850-8886,$11-30,thelakeviewrestaurant.ca,https://www.yelp.ca/biz/the-lakeview-toronto,43.649591,-79.420385
Canadian (New),"113 Guildwood Parkway
Toronto, ON M1E 1P1",Ace’s Place Bar Grill Hub,(416) 265-2237,$11-30,acesplace.ca,https://www.yelp.ca/biz/aces-place-bar-grill-hub-toronto,43.747273,-79.19997
Canadian (New),"2232 Queen Street E
Toronto, ON M4E 1E9",Outrigger,(647) 748-2232,$11-30,outriggerto.com,https://www.yelp.ca/biz/outrigger-toronto,43.672645,-79.287639
Canadian (New),"10 O'Neil Road
Toronto, ON M3C 0H1",Taylor’s Landing Bar Grill Hub,,$11-30,taylorslanding.ca,https://www.yelp.ca/biz/taylors-landing-bar-grill-hub-toronto,43.733714,-79.34477
Canadian (New),"100 Yorkdale Road
Toronto, ON M6A 2T9",Joey Yorkdale,(647) 317-5639,$11-30,joeyrestaurants.com,https://www.yelp.ca/biz/joey-yorkdale-toronto,43.724711,-79.449029
Canadian (New),"189 King St. E.
Toronto, ON M4I 1E1",Gabby’s Eatery and Taps,(416) 703-7771,$11-30,gabbys.ca,https://www.yelp.ca/biz/gabbys-eatery-and-taps-toronto-2,43.6506,-79.370425
Canadian (New),"1 Dundas Street W
Toronto, ON M5G 1Z3",JOEY Eaton Centre,(647) 352-5639,$11-30,joeyrestaurants.com,https://www.yelp.ca/biz/joey-eaton-centre-toronto,43.655417,-79.381827
Canadian (New),"730 Yonge Street
Toronto, ON M4Y 2B6",Burgs,(416) 924-1186,$11-30,burgundysrestaurant.com,https://www.yelp.ca/biz/burgs-toronto-2,43.668709,-79.386168
Canadian (New),"147 Spadina
Toronto, ON M5V 2L7",Seazons Restaurant and Lounge,(647) 352-0500,,,https://www.yelp.ca/biz/seazons-restaurant-and-lounge-toronto,43.648037,-79.396134
Canadian (New),"268 Augusta Avenue
Toronto, ON M5T 2L9",Supermarket Restaurant and Bar,(416) 840-0501,$11-30,supermarketto.ca,https://www.yelp.ca/biz/supermarket-restaurant-and-bar-toronto-2,43.656447,-79.402914
Canadian (New),"2 Villiers St
Toronto, ON M5A 1B1",Keating Channel Pub & Grill,(416) 572-0030,$11-30,keatingchannelpub.com,https://www.yelp.ca/biz/keating-channel-pub-and-grill-toronto,43.64764,-79.353411
Canadian (New),"1192 Queen Street W
Toronto, ON M6J 1J6",The Beaver,(416) 537-2768,$11-30,thebeavertoronto.com,https://www.yelp.ca/biz/the-beaver-toronto,43.642875,-79.426442
Canadian (New),"116 Yorkville Avenue
Toronto, ON M5R 1C2",One Restaurant,(416) 961-9600,Above $61,onehazelton.com,https://www.yelp.ca/biz/one-restaurant-toronto,43.670859,-79.393423
Canadian (New),"321 King St W
Toronto, ON M5V 1J5",Fred’s Not Here,(416) 971-9155,$31-60,fredsnothere.com,https://www.yelp.ca/biz/freds-not-here-toronto,43.646116,-79.390797
Canadian (New),"58 The Esplanade
Toronto, ON M5E 1R2",The Bier Markt,(416) 862-7575,$11-30,thebiermarkt.com,https://www.yelp.ca/biz/the-bier-markt-toronto-3,43.647095,-79.373915
Canadian (New),"124 Danforth Avenue
Toronto, ON M4K 1N1",Globe Bistro,(416) 466-2000,$31-60,globebistro.com,https://www.yelp.ca/biz/globe-bistro-toronto,43.676518,-79.35811
Canadian (New),"Richtree Natural Market Restaurants
14 Queen Street W
Toronto, ON M5B 2H1",Happy Bowl,(416) 506-0400,$11-30,richtreenaturalmarket.com,https://www.yelp.ca/biz/happy-bowl-toronto,43.657268,-79.381418
Canadian (New),"620 Church St
Toronto, ON M4Y 2G2",O.Noir,(416) 922-6647,$31-60,onoirtoronto.com,https://www.yelp.ca/biz/o-noir-toronto,43.669096,-79.382722
Canadian (New),"192 Bloor St. W.
Toronto, ON M5S 1T8",Gabby’s Bar and Grill,(416) 967-5550,$11-30,gabbys.ca,https://www.yelp.ca/biz/gabbys-bar-and-grill-toronto-2,43.668691,-79.395277
Canadian (New),"522 King Street W
Toronto, ON M5V 1K4",The Citizen,(416) 703-2800,$11-30,thecitizento.com,https://www.yelp.ca/biz/the-citizen-toronto-2,43.645304,-79.397621
Canadian (New),"10 Dundas St East
Toronto, ON M5B 2G9",Milestones Restaurants,(416) 598-2800,$11-30,milestonesrestaurants.com,https://www.yelp.ca/biz/milestones-restaurants-toronto-2,43.656745,-79.380484
Canadian (New),"3488 Lawrence Avenue E
Unit 3468
Toronto, ON M1H",Smilin Jacks,,$11-30,,https://www.yelp.ca/biz/smilin-jacks-toronto,43.760059,-79.226902
Canadian (New),"411 College Street
Toronto, ON M5T 1T1",Toby’s Pub and Eatery,(416) 868-6297,$11-30,tobyspub.com,https://www.yelp.ca/biz/tobys-pub-and-eatery-toronto,43.656541,-79.406668
Canadian (New),"225 Frnt St W
Toronto, ON M5V 2X3",Azure Restaurant & Bar,(416) 597-8142,$31-60,azurerestaurant.ca,https://www.yelp.ca/biz/azure-restaurant-and-bar-toronto,43.644455,-79.385483
Canadian (New),"444 Spadina Avenue
Toronto, ON M5T 2G8",The Red Room,(416) 929-9964,Under $10,,https://www.yelp.ca/biz/the-red-room-toronto,43.65707,-79.400153
Canadian (New),"309 King St. W.
Toronto, ON M5V 1J5",Gabby’s Grill and Bar,(416) 979-9790,$11-30,gabbys.ca,https://www.yelp.ca/biz/gabbys-grill-and-bar-toronto-2,43.646352,-79.390485
Canadian (New),"3030 Dundas Street W
Toronto, ON M6P 1Z3",3030,(416) 769-5736,$11-30,3030dundaswest.com,https://www.yelp.ca/biz/3030-toronto,43.66558,-79.470372
Canadian (New),"CN Tower
301 Front Street W
Toronto, ON M5V 2T6",360 Restaurant,(416) 362-5411,Above $61,cntower.ca/en-CA/360-Restaura…,https://www.yelp.ca/biz/360-restaurant-toronto-2,43.642768,-79.3871
Canadian (New),"Toronto Eaton Centre
14 Queen Street W
Toronto, ON M5B 2H1",Richtree Eaton Centre,(416) 506-0400,$11-30,richtreenaturalmarket.com,https://www.yelp.ca/biz/richtree-eaton-centre-toronto,43.652465,-79.37955
Canadian (New),"7 Marie Labatte Rd
Unit E1
Toronto, ON M3C 0J1",Glow Fresh Grill,(416) 384-1133,$11-30,glowfreshgrill.ca,https://www.yelp.ca/biz/glow-fresh-grill-toronto,43.73405,-79.345582
Canadian (New),"2141 Ellesmere Road
Toronto, ON M1G 3M6",Patel Brothers,(416) 439-9393,,WWW.Panchvati.ca,https://www.yelp.ca/biz/patel-brothers-toronto,43.776428,-79.231636
Canadian (New),"25 Dockside Drive
Toronto, ON M5A 1B5",Against the Grain,(647) 344-1562,$11-30,fabrestaurants.ca,https://www.yelp.ca/biz/against-the-grain-toronto,43.643598,-79.366496
Canadian (New),"15 York Street
Toronto, ON M5J 0A3",Real Sports Bar & Grill,(416) 815-7325,$11-30,realsports.ca,https://www.yelp.ca/biz/real-sports-bar-and-grill-toronto,43.642678,-79.380045
Canadian (New),"McCowan Square
1245 McCowan Road
Toronto, ON M1H 3K3",AllStar Wings & Ribs,(416) 296-0303,$11-30,allstarwingsandribs.com,https://www.yelp.ca/biz/allstar-wings-and-ribs-toronto-2,43.772946,-79.25146
Canadian (New),"10 Dundas St East
Suite 310
Toronto, ON M5B",Shark Club Sports Bar & Grill,(416) 506-0753,$11-30,sharkclub.com,https://www.yelp.ca/biz/shark-club-sports-bar-and-grill-toronto-3,43.656745,-79.380484
Cantonese,"4675 Steeles Avenue E
Suite 1R6
Toronto, ON M1V 4S5",Graceful Vegetarian Restaurant,(905) 479-8381,$11-30,,https://www.yelp.ca/biz/graceful-vegetarian-restaurant-toronto-2,43.824392,-79.302543
Caribbean,"2570 Birchmount Road
Toronto, ON M1T 2M5",Chris Jerk Caribbean Bistro,(416) 297-5375,$11-30,,https://www.yelp.ca/biz/chris-jerk-caribbean-bistro-toronto,43.790331,-79.302267
Caribbean,"596 Danforth Avenue
Toronto, ON M4K 1R1",Simone’s Caribbean Restaurant,(416) 792-5252,$11-30,,https://www.yelp.ca/biz/simones-caribbean-restaurant-toronto,43.678763,-79.346568
Caribbean,"2689 Eglinton Avenue E
Toronto, ON M1K 2S3",Aunt Elsie’s Carribean Kitchen,(416) 261-0250,Under $10,,https://www.yelp.ca/biz/aunt-elsies-carribean-kitchen-toronto,43.73624,-79.249913
Caribbean,"1221 Weston Road
Toronto, ON M6M 4P7",V’s Caribbean Restaurant,(416) 249-1221,$11-30,,https://www.yelp.ca/biz/vs-caribbean-restaurant-toronto,43.688247,-79.492424
Caribbean,"61 Kensington Avenue
Toronto, ON M5T",Rasta Pasta,(647) 501-4505,Under $10,eatrastapasta.ca,https://www.yelp.ca/biz/rasta-pasta-toronto-2,43.654233,-79.400442
Caribbean,"405 Spadina Avenue
Toronto, ON M5T 2G6",Tasty’s Caribbean Restaurant,(416) 916-7888,Under $10,tastyscaribbean.com,https://www.yelp.ca/biz/tastys-caribbean-restaurant-toronto,43.656778,-79.399257
Caribbean,"200 Wellington Street W
Toronto, ON M5V 3G2",Caribbean Queen,(416) 506-0666,,,https://www.yelp.ca/biz/caribbean-queen-toronto,43.645859,-79.38783
Caribbean,"646 Queen Street W
Toronto, ON M6J 1E4",Street Shak Caribbean Kitchen,(647) 351-7425,$11-30,streetshak.com,https://www.yelp.ca/biz/street-shak-caribbean-kitchen-toronto,43.646862,-79.406278
Caribbean,"4700 Keele Street
Unit 107D
Toronto, ON M3J 1P3",The Islands Caribbean Restaurant,(416) 514-1818,Under $10,theislandscaribbean.com,https://www.yelp.ca/biz/the-islands-caribbean-restaurant-toronto,43.774208,-79.498333
Caribbean,"104 Portland Street
Toronto, ON M5V 2N2",Chubby’s Jamaican Kitchen,(416) 792-8105,$11-30,chubbysjamaican.com,https://www.yelp.ca/biz/chubbys-jamaican-kitchen-toronto,43.645333,-79.400702
Caribbean,"852 Pape Avenue
Unit 2
Toronto, ON M4K 3T6",Steady’s Jamaican Home Cooking,(647) 339-4289,Under $10,steadys.ca,https://www.yelp.ca/biz/steadys-jamaican-home-cooking-toronto,43.683991,-79.346772
Caribbean,"1545 Eglinton Avenue W
Toronto, ON M6E 2G8",Hot Pot Restaurant,(416) 460-5183,$11-30,,https://www.yelp.ca/biz/hot-pot-restaurant-toronto,43.697467,-79.441352
Caribbean,"135-4750 Yonge Street
Toronto, ON M3A 2J8",Allwyn’s Bakery,(416) 479-2848,Under $10,,https://www.yelp.ca/biz/allwyns-bakery-toronto-2,43.76047,-79.41099
Caribbean,"361 Yonge Street
Toronto, ON M5B",Roti Roll Caribbean Cuisine,(647) 352-3179,Under $10,rotiroll.com,https://www.yelp.ca/biz/roti-roll-caribbean-cuisine-toronto,43.658249,-79.381287
Caribbean,"4750 Yonge St
Unit 140
Toronto, ON M2N 5M6",Call a Chicken,(437) 929-6688,,,https://www.yelp.ca/adredir?ad_business_id=wz5C4i-8G3YqyppO5McDwQ&campaign_id=W7MxdrEOa00CQ4XAeMpD7A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcall-a-chicken-toronto&request_id=e44c8bb5aacbf545&signature=42b2e08f14957a6e3afcd47777a220fceb42c0dabc326dcefde4f33969db9986&slot=1,43.760373,-79.411115
Caribbean,"2955 Lake Shore Boulevard W
Toronto, ON M8V 1J5",Golden Cook Caribbean Restaurant,(416) 259-3003,$11-30,,https://www.yelp.ca/biz/golden-cook-caribbean-restaurant-toronto,43.600452,-79.505758
Caribbean,"121 Fort York Boulevard
Toronto, ON M5V 4B3",Roywoods,(416) 631-7574,$11-30,roywoods.ca,https://www.yelp.ca/biz/roywoods-toronto,43.639108,-79.398437
Caribbean,"1446 Queen Street W
Toronto, ON M6K 1M2",Ali’s West Indian Roti Shop,(416) 532-7701,Under $10,alisroti.com,https://www.yelp.ca/biz/alis-west-indian-roti-shop-toronto,43.640851,-79.435934
Caribbean,"393 Jane Street
Toronto, ON M6S 3Z3",Annie’s Cuisine,(416) 901-9655,Under $10,,https://www.yelp.ca/biz/annies-cuisine-toronto,43.6582,-79.487767
Caribbean,"1182 King Street W
Toronto, ON M6K 1E6",Island Foods,(416) 532-6298,Under $10,island-foods.com,https://www.yelp.ca/biz/island-foods-toronto,43.63921,-79.426774
Caribbean,"81 Underhill Drive
Toronto, ON M3A 1K8",Allwyn’s Bakery,(647) 847-4698,Under $10,,https://www.yelp.ca/biz/allwyns-bakery-toronto,43.745928,-79.324623
Caribbean,"26 Roncesvalles Avenue
Toronto, ON M6R 2K3",Tdotjerk,(416) 534-5375,Under $10,tdotjerk.ca,https://www.yelp.ca/biz/tdotjerk-toronto,43.639637,-79.446823
Caribbean,"160 Baldwin Street
Unit 1
Toronto, ON M5T 3K7",Veggie D’Light,(647) 352-7581,Under $10,veggie-dlight.com,https://www.yelp.ca/biz/veggie-d-light-toronto,43.655116,-79.400018
Caribbean,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,(647) 846-8831,$11-30,labellamanagua.com,https://www.yelp.ca/adredir?ad_business_id=-ltD-dHqdZ5-wjAMKYa6Ng&campaign_id=X6HorN4BpBd2llBTcEfY4Q&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fla-bella-managua-toronto&request_id=e44c8bb5aacbf545&signature=45c9eede0fff7601c5174d0d955a430f979e69873a96b8df36186ad528582801&slot=0,43.662231,-79.42499
Caribbean,"707 Dundas St W
Toronto, ON M5T 2W6",Original Taste,,,,https://www.yelp.ca/biz/original-taste-toronto,43.652095,-79.404855
Caribbean,"399 Keele Street
Toronto, ON M6P 2K9",Taste Seduction,(416) 763-8763,$11-30,tasteseduction.wixsite.com/ta…,https://www.yelp.ca/biz/taste-seduction-toronto,43.666132,-79.464477
Caribbean,"146 Main Street
Toronto, ON M4E 2V8",Cool Runnings Restaurant,(416) 693-8724,$11-30,coolrunningsrestaurant.com,https://www.yelp.ca/biz/cool-runnings-restaurant-toronto,43.683439,-79.299971
Caribbean,"1127 St Clair Ave W
Toronto, ON M6E 1B1",Royal Caribbean Cafe,(416) 651-9554,$11-30,,https://www.yelp.ca/biz/royal-caribbean-cafe-toronto,43.678139,-79.441069
Caribbean,"346 Dundas Street E
Toronto, ON M5A 2A1",Umi’s Kitchen,(416) 928-9171,,,https://www.yelp.ca/biz/umis-kitchen-toronto-2,43.658726,-79.36971
Caribbean,"875 Milner Avenue
Suite 106
Toronto, ON M1B 5N6",Caribbean Wave,(416) 286-9283,Under $10,caribbeanwave.ca,https://www.yelp.ca/biz/caribbean-wave-toronto,43.799614,-79.19479
Caribbean,"187 Baldwin Street
Toronto, ON M5T 1M1",Golden Patty,(416) 977-3191,Under $10,,https://www.yelp.ca/biz/golden-patty-toronto,43.65459,-79.400973
Caribbean,"926 Dundas Street W
Toronto, ON M6J 1W3",Rhum Corner,(647) 346-9356,$11-30,rhumcorner.com,https://www.yelp.ca/biz/rhum-corner-toronto,43.650877,-79.413132
Caribbean,"222 The Esplanade
Unit 2
Toronto, ON M5A 4M8",Caribbean Taste,,,caribbeantaste.ca,https://www.yelp.ca/biz/caribbean-taste-toronto-4,43.649577,-79.365212
Caribbean,"558 Queen Street W
Toronto, ON M5V 2B5",Pat’s Homestyle Jamaican Restaurant,(416) 304-0767,Under $10,,https://www.yelp.ca/biz/pats-homestyle-jamaican-restaurant-toronto,43.647536,-79.403194
Caribbean,"10 Dundas Street
Toronto, ON M5B 0A1",Carribean Queen Metro,,Under $10,,https://www.yelp.ca/biz/carribean-queen-metro-toronto,43.656373,-79.381061
Caribbean,"854 Bathurst Street
Toronto, ON M5R 3G2",One Love Vegetarian,(416) 535-5683,$11-30,oneloveveg.tel,https://www.yelp.ca/biz/one-love-vegetarian-toronto,43.666698,-79.412015
Caribbean,"1949 Finch Avenue W
Unit B
Toronto, ON M3N 2V3",Sunrise Caribbean Restaurant,(647) 349-0800,$11-30,sunrisecaribbean.com,https://www.yelp.ca/biz/sunrise-caribbean-restaurant-toronto-4,43.756896,-79.519051
Caribbean,"209 Wellesley Street E
Toronto, ON M4X 1G1",Mr Jerk,(416) 961-8913,Under $10,mrjerk.ca,https://www.yelp.ca/biz/mr-jerk-toronto,43.667207,-79.373197
Caribbean,"1745 Saint Clair Avenue W
Toronto, ON M6N 1J4",Kings Delight,(647) 348-3493,Under $10,,https://www.yelp.ca/biz/kings-delight-toronto-2,43.674026,-79.460161
Caribbean,"3125 Dufferin Street
Toronto, ON M6A 2S9",Soul Jerk,(416) 781-8338,Under $10,,https://www.yelp.ca/biz/soul-jerk-toronto,43.714561,-79.454885
Caribbean,"3408 Weston Road
Toronto, ON M9M",The New Caribbean Queen Jerk Drum,(416) 746-8169,,,https://www.yelp.ca/biz/the-new-caribbean-queen-jerk-drum-toronto,43.749884,-79.54196
Caribbean,"198 Ossington Avenue
Toronto, ON M6J 2Z7",Roywoods Ossington,(416) 546-2941,,,https://www.yelp.ca/biz/roywoods-ossington-toronto,43.648666,-79.420793
