Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Japanese,"214 Laird Drive
Suite 101
Toronto, ON M4G 3W4",Kintako Japanese Restaurant,(416) 800-6074,$11-30,,https://www.yelp.ca/biz/kintako-japanese-restaurant-toronto,43.711488,-79.364093
Japanese,"81 Harbord Street
Toronto, ON M5S",Yasu,(416) 477-2361,Above $61,yasu-sushibar.com,https://www.yelp.ca/biz/yasu-toronto,43.662727,-79.403279
Japanese,"236 Adelaide Street W
Toronto, ON M5H 1W7",Yuzu No Hana,(416) 205-9808,$31-60,yuzunohana.ca,https://www.yelp.ca/biz/yuzu-no-hana-toronto,43.648346,-79.388328
Japanese,"478 Queen Street W
Toronto, ON M5V 2B2",Saku Sushi,(416) 368-7258,$11-30,sakutoronto.com,https://www.yelp.ca/biz/saku-sushi-toronto-2,43.648071,-79.400286
Japanese,"105 McCaul Street
Unit 29-31
Toronto, ON M5T 2X4",Manpuku Japanese Eatery,(416) 979-6763,Under $10,manpuku.ca,https://www.yelp.ca/biz/manpuku-japanese-eatery-toronto,43.653653,-79.390943
Japanese,"867 Danforth Ave
Toronto, ON M4J 1L8",Sakawa Coffee & Japanese Restaurant,(647) 347-4932,$11-30,sakawacoffee.com,https://www.yelp.ca/biz/sakawa-coffee-and-japanese-restaurant-toronto,43.679799,-79.339747
Japanese,"111 Richmond Street W
Toronto, ON M5H 2G4",Tachi,(647) 557-5993,,tachistandup.com,https://www.yelp.ca/biz/tachi-toronto-2,43.650352,-79.383795
Japanese,"2 Irwin Avenue
Toronto, ON M4Y 1K9",Koyoi Restaurant & Bar,(647) 351-5128,$11-30,koyoi.ca,https://www.yelp.ca/biz/koyoi-restaurant-and-bar-toronto,43.666679,-79.385468
Japanese,"105-10 Bay Street
Toronto, ON M5J 2R8",Miku,(647) 347-7347,$31-60,mikutoronto.com,https://www.yelp.ca/biz/miku-toronto-2,43.641235,-79.37737
Japanese,"285 Royal York Road
Toronto, ON M8V 2W1",Nobuya,(416) 201-9491,$11-30,,https://www.yelp.ca/biz/nobuya-toronto-2,43.614481,-79.497516
Japanese,"193 Carlton Street
Toronto, ON M5A 2K9",Zakkushi,(647) 352-9455,$31-60,zakkushi.com,https://www.yelp.ca/biz/zakkushi-toronto,43.663515,-79.370688
Japanese,"51B Winchester Street
Toronto, ON M4X 1R7",Kingyo,(647) 748-2121,$11-30,kingyotoronto.ca,https://www.yelp.ca/biz/kingyo-toronto,43.665909,-79.368282
Japanese,"80 Blue Jays Way
2nd Floor
Toronto, ON M5V 2G3",Akira Back,(437) 800-5967,Above $61,akirabacktoronto.com,https://www.yelp.ca/biz/akira-back-toronto,43.64531,-79.392459
Japanese,"222 Richmond Street W
Toronto, ON M5V 1W4",JaBistro,(647) 748-0222,$31-60,jabistro.com,https://www.yelp.ca/biz/jabistro-toronto-2,43.649707,-79.388118
Japanese,"6 Garamond Court
Toronto, ON M3C 1Z5",Kaiseki Yu-zen Hashimoto,(416) 444-7100,Above $61,kaiseki.ca,https://www.yelp.ca/biz/kaiseki-yu-zen-hashimoto-toronto,43.726436,-79.334899
Japanese,"559 Bloor St W
Toronto, ON M5S 1Y6",KINKA IZAKAYA BLOOR,(647) 343-1101,$11-30,kinka.com/canada,https://www.yelp.ca/biz/kinka-izakaya-bloor-toronto-4,43.665157,-79.410658
Japanese,"3328 Yonge Street
Toronto, ON M4N 2M4",Shoushin,(416) 488-9400,Above $61,shoushin.ca,https://www.yelp.ca/biz/shoushin-toronto,43.731367,-79.404072
Japanese,"3 Baldwin Street
Toronto, ON M5T 1L1",Omai Restaurant,(647) 341-7766,$11-30,omairestaurant.ca,https://www.yelp.ca/biz/omai-restaurant-toronto,43.656116,-79.392384
Japanese,"157 Dundas Street W
Toronto, ON M5G 1C5",Yutaka,(416) 596-6877,$11-30,yutakajapanesecuisine.com,https://www.yelp.ca/biz/yutaka-toronto,43.655171,-79.385768
Japanese,"520 Bloor Street W
Toronto, ON M5S 1Y3",Mr.Tonkatsu,(416) 537-9000,$11-30,mrtonkatsu.com,https://www.yelp.ca/biz/mr-tonkatsu-toronto,43.665424,-79.410779
Japanese,"1330 Dundas Street W
Toronto, ON M6J 1Y1",Imanishi Japanese Kitchen,(416) 706-4225,$11-30,imanishi.ca,https://www.yelp.ca/biz/imanishi-japanese-kitchen-toronto,43.649596,-79.426544
