Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Asian Fusion,"3393 Yonge Street
Toronto, ON M4N 2M8",Cravings Asian Cuisine,(416) 322-2200,$11-30,cravingstoronto.ca,https://www.yelp.ca/biz/cravings-asian-cuisine-toronto,43.732495,-79.403787
Asian Fusion,"4750 Yonge St
Unit 133
Toronto, ON M2N 5M6",Holy Snack,(647) 351-6678,Under $10,holysnack.ca,https://www.yelp.ca/biz/holy-snack-toronto,43.759988,-79.412225
Asian Fusion,"455 King Street W
Toronto, ON M5V 1K4",Fring’s,(416) 979-9696,Above $61,fringsrestaurant.com,https://www.yelp.ca/biz/frings-toronto,43.645001,-79.396023
Asian Fusion,"1279 Queen Street W
Toronto, ON M6K 1L6",Miss Things,(416) 516-8677,$31-60,missthings.com,https://www.yelp.ca/biz/miss-things-toronto,43.64146,-79.431879
Asian Fusion,"399 Yonge Street
Toronto, ON M5B",Banh Mi Boys,(416) 977-0303,Under $10,banhmiboys.com,https://www.yelp.ca/biz/banh-mi-boys-toronto-2,43.659097,-79.382078
Asian Fusion,"106 Mutual Street
Unit 8
Toronto, ON M5B 2R7",Page One,(416) 663-4920,$11-30,pageonecafe.com,https://www.yelp.ca/adredir?ad_business_id=HkPnai4LMRjAYZkZ2AQLkA&campaign_id=Qb13Bj2ayPlzwEJcDuNI7Q&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpage-one-toronto-5&request_id=5c03374594a41b22&signature=d54ad29f4163ebfdadc2f19a776cc85fba470558a55749e7ca4f97e37fff5beb&slot=0,43.657853,-79.376254
Asian Fusion,"304 Richmond Street W
Toronto, ON M5V 3M6",Thoroughbred Food & Drink,(416) 551-9221,$31-60,tbto.ca,https://www.yelp.ca/adredir?ad_business_id=-Q5b2LGivWP_ZBwSovGCRQ&campaign_id=J5FZvLY3wo48320vDgMyog&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fthoroughbred-food-and-drink-toronto&request_id=5bb990d3ad0937d5&signature=f97ee83c6e398ca0f8efb39bc2c607d2d1335a2eecca0de43579e0cc2775cad6&slot=1,43.648949,-79.391628
Asian Fusion,"1600 Queen Street W
Toronto, ON M6R 1A8",Shangrila Tibetan & Asian Cuisine,(416) 588-1100,$11-30,,https://www.yelp.ca/biz/shangrila-tibetan-and-asian-cuisine-toronto-2,43.63974,-79.441544
Asian Fusion,"3850 Sheppard Avenue E
Unit 225
Toronto, ON M1T 3L4",Asian Fusion,(416) 298-6655,Under $10,asianfusionto.ca,https://www.yelp.ca/biz/asian-fusion-toronto,43.784352,-79.29219
Asian Fusion,"2655 Yonge St
Toronto, ON M4P 2J6",The Captain’s Boil,(416) 485-2655,,thecaptainsboil.com,https://www.yelp.ca/biz/the-captains-boil-toronto-14,43.715829,-79.400095
Asian Fusion,"164 Ossington Avenue
Toronto, ON M6J 2Z7",Hawker Bar,(647) 343-4698,$11-30,hawkerbar.com,https://www.yelp.ca/biz/hawker-bar-toronto,43.648281,-79.420383
Asian Fusion,"354 King Street E
Corktown
Toronto, ON M5A 1K9",The Corktown Kitchen,(416) 901-1188,$11-30,corktownkitchen.com,https://www.yelp.ca/biz/the-corktown-kitchen-toronto,43.653248,-79.362348
Asian Fusion,"121 King Street W
Toronto, ON M5H 3T9",Ho Ga Oriental Cuisine,(416) 368-5555,Under $10,,https://www.yelp.ca/biz/ho-ga-oriental-cuisine-toronto,43.647683,-79.383013
Asian Fusion,"499 King Street W
Toronto, ON M5K 1K4",Spice Route Asian Bistro + Bar,(416) 849-1808,$31-60,spiceroute.ca,https://www.yelp.ca/biz/spice-route-asian-bistro-bar-toronto,43.644964,-79.397434
Asian Fusion,"699 Bloor Street W
Toronto, ON M6G 1L5",The Korean Kitchen,(647) 629-7117,$11-30,,https://www.yelp.ca/biz/the-korean-kitchen-toronto,43.663678,-79.417441
Asian Fusion,"123 Queen St W
Toronto, ON M5H 2N2",Fusion Grill,,Under $10,,https://www.yelp.ca/biz/fusion-grill-toronto,43.651177,-79.38418
Asian Fusion,"2655 Lawrence Avenue E
Toronto, ON M1P 2S3",Alan’s Filipino Restaurant,(416) 770-5852,Under $10,alansfilipinorestaurant.com,https://www.yelp.ca/biz/alans-filipino-restaurant-toronto,43.751618,-79.263061
Asian Fusion,"350 Bay Street
Toronto, ON M5H 2S6",Sweet Lulu,(416) 504-2322,$11-30,sweetlulu.com,https://www.yelp.ca/biz/sweet-lulu-toronto,43.65041,-79.381347
Asian Fusion,"Toronto, ON M5B",Los Vietnamita Taqueria Shop,(416) 888-0935,,,https://www.yelp.ca/biz/los-vietnamita-taqueria-shop-toronto,43.653133,-79.382928
Asian Fusion,"409 Spadina Ave
Toronto, ON M5T 2G6",James Cheese Back Ribs,(416) 205-0003,$11-30,jamescheese.ca,https://www.yelp.ca/biz/james-cheese-back-ribs-toronto,43.65687,-79.39924
Asian Fusion,"348 Donlands Avenue
Toronto, ON M4J 3S1",Guest House Chinese,(647) 347-4443,Under $10,,https://www.yelp.ca/biz/guest-house-chinese-toronto,43.693272,-79.342676
Asian Fusion,"293 King Street W
Toronto, ON M5V 1J5",Maki My Way,(416) 599-8828,$11-30,makimyway.com,https://www.yelp.ca/biz/maki-my-way-toronto-4,43.646357,-79.390044
Asian Fusion,"832 Yonge Street
Toronto, ON M4W 2H1",Lee Chen Asian Bistro,(416) 901-8869,$11-30,leechenbistro.com,https://www.yelp.ca/biz/lee-chen-asian-bistro-toronto,43.671326,-79.387447
Asian Fusion,"958 Saint Clair Avenue W
Toronto, ON M6E 1A1",Pho Lang Van,(416) 658-9989,$11-30,,https://www.yelp.ca/biz/pho-lang-van-toronto,43.679576,-79.436175
Asian Fusion,"1178 The Queensway
Toronto, ON M8Z 1R5",Green Mango Express,(416) 259-6299,$11-30,gmexpress.ca,https://www.yelp.ca/biz/green-mango-express-toronto,43.622065,-79.521842
Asian Fusion,"1800 The Queensway
Unit 5
Toronto, ON M9C 5H5",The Captain’s Boil,(416) 792-1880,$11-30,thecaptainsboil.com,https://www.yelp.ca/biz/the-captains-boil-toronto-13,43.61565,-79.558763
Asian Fusion,"610 Gerrard Street E
Toronto, ON M4M 1Y3",Pho East,(647) 349-8868,$11-30,,https://www.yelp.ca/biz/pho-east-toronto,43.665809,-79.351546
Asian Fusion,"10 Ravel Road
Unit 1-2
Toronto, ON M2H 1S8",Petit Potato,(416) 756-3311,$11-30,petitpotato.com,https://www.yelp.ca/biz/petit-potato-toronto,43.79058,-79.366094
Asian Fusion,"390 Roncesvalles Avenue
Toronto, ON M6R 2M9",Cafe Tibet Bar & Grill,(416) 792-9258,,,https://www.yelp.ca/biz/cafe-tibet-bar-and-grill-toronto,43.650818,-79.451083
Asian Fusion,"1921 Avenue Road
Toronto, ON M5M 4A2",Sakura Garden,(647) 348-8668,$11-30,sakuragarden2012.ca,https://www.yelp.ca/biz/sakura-garden-toronto,43.733504,-79.419336
Asian Fusion,"621 Bloor Street W
Toronto, ON M6G 1K8",Seoul Restaurant,(416) 532-9669,Under $10,,https://www.yelp.ca/biz/seoul-restaurant-toronto,43.664416,-79.414042
Asian Fusion,"633 Silver Star Boulevard
Unit 108
Toronto, ON M1V 5N1",AKA-ONI Izakaya,(416) 298-3828,$11-30,,https://www.yelp.ca/biz/aka-oni-izakaya-toronto,43.821986,-79.29892
Asian Fusion,"1063 Bloor St W
Toronto, ON M6H 1M5",Idle On Bloor,(647) 748-5668,$11-30,idleonbloor.com,https://www.yelp.ca/biz/idle-on-bloor-toronto,43.660367,-79.432596
Asian Fusion,"3380 Midland Avenue
Unit 19
Toronto, ON M1V",Tang Home Style Lamb and Beef,(647) 430-0188,Under $10,,https://www.yelp.ca/biz/tang-home-style-lamb-and-beef-toronto,43.809119,-79.29083
Asian Fusion,"536 Dundas Street W
Toronto, ON M5T 1H4",Chinese Traditional Buns,(416) 299-9011,Under $10,,https://www.yelp.ca/adredir?ad_business_id=Kxop0nGA-BUrwYD4EGhyPA&campaign_id=AUOyRnmoOW1ygCcbqbHeTw&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fchinese-traditional-buns-toronto-3&request_id=a1f146c7191b4db7&signature=4ccec24d65ba6c978c34798f44f3d3734732931a53bc7a034db51abde24a0023&slot=0,43.652729,-79.399045
Asian Fusion,"598 College Street
Toronto, ON M6G 1B4",Sushitto On the Road,,$11-30,,https://www.yelp.ca/biz/sushitto-on-the-road-toronto,43.655245,-79.414143
Asian Fusion,"8-10 Northtown Way
Toronto, ON M2N 7L4",Chinese Burger,,$11-30,,https://www.yelp.ca/biz/chinese-burger-toronto,43.775913,-79.413565
Asian Fusion,"833 Bloor Street W
Toronto, ON M6G 1M1",Riki Sushi,(416) 533-5678,$11-30,,https://www.yelp.ca/biz/riki-sushi-toronto-5,43.662417,-79.422871
Asian Fusion,"1291 Wilson Avenue
Unit A
Toronto, ON M3M 3C6",Sean’s Twisted,(416) 244-8433,,seanstwisted.com,https://www.yelp.ca/biz/seans-twisted-toronto,43.72371,-79.493786
Asian Fusion,"3200 Dufferin Street
Toronto, ON M6A 2T2",Viet House,(647) 346-9333,Under $10,,https://www.yelp.ca/biz/viet-house-toronto,43.718778,-79.456205
Asian Fusion,"280 Spadina Avenue
Toronto, ON M5T 3A5",Canteen,(416) 593-6888,Under $10,,https://www.yelp.ca/biz/canteen-toronto,43.652586,-79.398445
